OrderID,OrderDate,Region,City,Category,SubCategory,ProductName,CustomerName,Segment,Sales,Quantity,Discount,Profit
277,21-03-2023,North,Kolkata,electronics,Chair,HP,,Corporate,94165,3,,12907.2
278,10/7/2023, SOUTH,Pune,Clothing,Mobile,iPhone,,,2722,4,0,-54.49
279,17-07-2023,West,Chennai,FURNITURE,Laptop,Table,Amit,consumer,49502,4,0,-4041.5
280,5/6/2023, SOUTH,Delhi,,Accessories,Jeans,,Consumer,1109,4,,-155.7
281,27-02-2023, SOUTH,Hyderabad,Electronics,,iPhone,Arjun,consumer,41049,1,0.1,7672.35
282,8/5/2023,North,Pune,,Laptop,Table,Karan,Corporate,26018,5,,5841.14
283,26-04-2023,North,Hyderabad,Electronics,Mobile,Shirt,Sneha,Home Office,57895,4,0,4118.29
284,12/5/2023,North,,Clothing,Accessories,HP,Arjun,,,2,0.15,8384.29
285,9/7/2023, SOUTH,Patna,FURNITURE,Shirt,HP,Karan,Corporate,68911,4,0.1,-13031.86
286,20-01-2023,West,Bangalore,FURNITURE,Chair,Table,Karan,Corporate,79751,2,0,6737.7
287,16-04-2023, SOUTH,Kolkata,Furniture,Laptop,Samsung,Pooja,Corporate,86233,1,0.1,-261.24
288,30-05-2023, SOUTH,Pune,FURNITURE,,Jeans,Rahul,consumer,5403,5,0.15,1472.64
289,15-01-2023, SOUTH,Patna,electronics,,Samsung,Rahul,consumer,23637,4,0.05,5331.55
290,5/8/2023,North ,Hyderabad,Clothing,Shirt,HP,Neha,Home Office,64944,5,0,18528.32
291,9/12/2023,North ,Hyderabad,FURNITURE,Table,iPhone,Rahul,Home Office,70852,1,0.15,4262.1
292,11/12/2023,South,Kolkata,electronics,Mobile,HP,Arjun,Consumer,29896,3,0.15,7714.56
293,20-11-2023, SOUTH,Mumbai,Clothing,Jeans,Dell,Priya,Home Office,70620,2,0,8853.99
294,8/3/2023,West,Bangalore,,Laptop,Jeans,Arjun,Consumer,74158,3,,11051.53
295,3/21/2023, SOUTH,Hyderabad,,Mobile,Table,Amit,consumer,,4,,7425.99
296,7/11/2023,North ,Delhi,electronics,,iPhone,Arjun,Consumer,41302,3,0,3487.91
297,15-04-2023,west,Delhi,Clothing,,Samsung,Pooja,Consumer,90685,5,0.15,22969.97
298,23-07-2023,North,Chennai,FURNITURE,Shirt,Jeans,Neha,Consumer,,1,0.05,10947.98
299,11/19/2023,North,Kolkata,,Mobile,Samsung,Neha,Home Office,21626,4,0.15,357.13
300,6/4/2023,North,Kolkata,,,Samsung,,Home Office,31118,1,,-2033.47
301,26-11-2023,west,Chennai,Electronics,,Shirt,Arjun,Corporate,61132,5,0.15,2077.26
302,1/12/2023,,Chennai,FURNITURE,Table,Samsung,Arjun,Corporate,97310,4,0,24515.02
303,19-12-2023,North,Pune,FURNITURE,Chair,Headphones,Sneha,,72435,1,0,14286.97
304,23-01-2023,East,Kolkata,FURNITURE,,Samsung,Arjun,Corporate,27542,2,0.1,-1721.62
305,20-12-2023, SOUTH,Bangalore,Furniture,Jeans,Dell,Rahul,,7450,5,0,-994.43
306,3/1/2023,North ,Patna,FURNITURE,Jeans,HP,Neha,Corporate,1112,4,0.1,248.2
307,1/1/2024,west,Bangalore,,Table,Headphones,Arjun,Corporate,44665,1,,4006.53
308,5/9/2023, SOUTH,Chennai,Furniture,Jeans,Samsung,Neha,Home Office,97501,3,,19993.81
309,24-11-2023, SOUTH,Bangalore,Clothing,Table,HP,,Corporate,86838,3,0.1,16344.07
310,10/7/2023,West,Bangalore,FURNITURE,Chair,HP,Sneha,Home Office,58405,5,0.05,-4901.44
311,13-04-2023,,Hyderabad,Furniture,Jeans,Samsung,Arjun,consumer,92801,4,0.15,-13881.08
312,31-07-2023,West,Pune,Electronics,Mobile,Jeans,Pooja,Home Office,89913,3,0,23376.45
313,30-06-2023,North,Kolkata,FURNITURE,Mobile,iPhone,Pooja,Consumer,58632,4,0,-9660.03
314,15-01-2023,North ,Mumbai,,Chair,Dell,Karan,consumer,48457,1,0,13146.18
315,30-05-2023,west,Patna,FURNITURE,Table,iPhone,Priya,consumer,94803,5,0.15,27285.9
316,5/6/2023,,,,,Jeans,Neha,,62934,1,0,-3070.38
317,21-04-2023,North,Delhi,Electronics,Mobile,HP,Neha,consumer,90225,1,0,26683.75
318,25-02-2023,west,Patna,,,Chair,Pooja,consumer,92938,3,0.05,-4852.61
319,21-11-2023,East,Pune,Clothing,Table,Samsung,Karan,Corporate,59960,1,,6128.49
320,20-09-2023,West,Chennai,Furniture,Chair,Shirt,Amit,Corporate,3716,1,0,1057.61
321,9/4/2023,East,Patna,FURNITURE,Table,Jeans,Amit,Home Office,98939,4,0.05,-1437.62
322,9/1/2023,South,Pune,Furniture,Table,Jeans,,Consumer,28474,1,0.15,-356.31
323,16-09-2023, SOUTH,Mumbai,,Accessories,iPhone,Karan,consumer,23869,1,0.15,-110.83
324,15-06-2023,North ,Pune,Electronics,Mobile,Jeans,Rahul,,72198,3,0,-1071.78
325,26-01-2023,North ,Bangalore,FURNITURE,Accessories,Shirt,Karan,Consumer,57264,2,0.15,-7746.48
326,7/5/2023,west,Pune,Electronics,Accessories,HP,Pooja,Corporate,64782,5,0.05,15260.79
327,5/4/2023,North,Mumbai,,Jeans,Dell,Arjun,Consumer,18630,3,,2760.68
328,3/13/2023,North ,Bangalore,,Mobile,Table,Karan,Consumer,9607,3,,2871.69
329,25-10-2023,North,Patna,Furniture,Table,iPhone,Neha,consumer,95690,2,0.05,27516.67
330,11/9/2023, SOUTH,Patna,Electronics,Accessories,Samsung,Sneha,Home Office,14689,2,,-1018
331,24-01-2023, SOUTH,Hyderabad,,Accessories,Headphones,Priya,Home Office,2662,3,0.15,703.49
332,20-02-2023,,Mumbai,,Laptop,Samsung,Sneha,Corporate,99102,2,,7767.57
333,11/1/2023, SOUTH,Patna,electronics,Chair,Headphones,Neha,consumer,43208,1,,10321.76
334,3/6/2023,South,Hyderabad,Furniture,Laptop,iPhone,,Consumer,61326,3,0.05,-7872.51
335,2/11/2023,South,Chennai,Furniture,Laptop,Shirt,Arjun,Corporate,30048,5,0.05,642.6
336,16-12-2023,,Hyderabad,electronics,Shirt,Shirt,Rahul,,,2,,20949.91
337,18-12-2023,West,Patna,Electronics,Chair,Chair,Pooja,,81975,1,0.15,-15353.14
338,8/1/2023,West,Kolkata,Furniture,Shirt,HP,Amit,Home Office,11576,1,,2501.8
339,12/22/2023, SOUTH,Pune,Furniture,Shirt,Samsung,Amit,Corporate,19972,1,0.1,-3055.62
340,3/11/2023,South,Chennai,Electronics,Accessories,Samsung,Sneha,Consumer,61672,4,0.1,11945.2
341,25-12-2023, SOUTH,Delhi,Electronics,Laptop,Headphones,Amit,Home Office,75450,4,0,381.79
342,3/3/2023,West,Chennai,electronics,Accessories,Shirt,Karan,Corporate,32702,3,0.1,6110.4
343,10/12/2023,North ,Bangalore,Clothing,Chair,Dell,Neha,consumer,28041,1,0.05,5072.49
344,25-08-2023,,Chennai,Clothing,Mobile,Samsung,Priya,Consumer,89365,1,0.05,-14302.07
345,9/9/2023,North,,,Jeans,Samsung,Amit,,88470,2,0.15,-12274.98
346,26-08-2023,South,Delhi,Clothing,Chair,Dell,,Consumer,93078,1,0.1,24386.96
347,3/4/2023,North ,Delhi,FURNITURE,Accessories,iPhone,,Corporate,23566,4,,-1744.47
348,9/28/2023,East,Mumbai,Furniture,Mobile,Chair,Neha,,77883,5,0.15,15056.16
349,2/7/2023,South,Bangalore,Furniture,Table,Samsung,Arjun,Home Office,17473,4,0.1,-864.43
350,16-04-2023,North,Pune,Clothing,Table,Table,Arjun,Corporate,34703,4,0,-5697.87
351,20-01-2023, SOUTH,Pune,Furniture,,HP,,Home Office,68664,4,0.1,16360.56
352,18-03-2023,East,Hyderabad,,Laptop,Chair,Amit,Corporate,69813,5,,-6710.92
353,12/17/2023,North,Hyderabad,Clothing,Chair,Samsung,Arjun,consumer,44735,3,0.15,11084.78
354,8/11/2023,West,Chennai,Furniture,Shirt,iPhone,Priya,,86528,3,0,-15194.53
355,18-09-2023,North ,Patna,electronics,Chair,Dell,Neha,Consumer,25980,4,0.05,-1936.79
356,15-05-2023,North ,Delhi,Clothing,Mobile,Dell,Rahul,,65516,1,0.05,5412.28
357,21-04-2023,East,Bangalore,Electronics,Accessories,Table,Rahul,Home Office,17135,3,0.05,-2438.73
358,17-02-2023,West,Pune,electronics,Laptop,iPhone,Rahul,consumer,94137,2,0.1,1905.92
359,28-11-2023,North ,Mumbai,Clothing,Chair,Headphones,Arjun,consumer,77216,4,0,-846.44
360,28-05-2023, SOUTH,Delhi,Furniture,Chair,iPhone,Neha,Home Office,14196,1,,3751.13
361,7/7/2023,West,Delhi,electronics,Chair,Dell,Sneha,,34431,3,0.15,-1234.49
362,2/4/2023,,,FURNITURE,Chair,Jeans,,Consumer,29698,5,0,-5602.69
363,27-08-2023,North ,Patna,Electronics,Mobile,iPhone,,consumer,68295,4,0.15,1277.01
364,1/5/2023,South,Bangalore,,Mobile,Shirt,Arjun,,63052,5,0.05,3197.41
365,19-10-2023,,Bangalore,Furniture,Shirt,iPhone,Neha,consumer,54445,2,,930.68
366,10/10/2023,West,,electronics,Mobile,Chair,Sneha,,95024,4,,8246.92
367,9/11/2023,west,Pune,electronics,Mobile,Shirt,Amit,Home Office,74533,3,,4975.46
368,22-02-2023,,Bangalore,electronics,Table,Shirt,Pooja,Home Office,63880,3,0.15,-6543.22
369,3/5/2023,East,Hyderabad,electronics,Table,HP,Pooja,Corporate,31176,5,0.1,-528.94
370,23-05-2023,East,Delhi,Electronics,Accessories,Shirt,Amit,Home Office,58390,4,0.1,16264.46
371,31-05-2023,,Delhi,Clothing,Shirt,Chair,Amit,Consumer,78710,3,0,-2485.47
372,8/6/2023,,Hyderabad,Clothing,,HP,Rahul,,,1,,1618.4
373,21-09-2023,South,Patna,Electronics,Accessories,Shirt,Karan,Home Office,10456,4,0.15,615.16
374,23-07-2023,West,Kolkata,electronics,Table,Samsung,Amit,Consumer,19866,5,0.15,4895.25
375,4/10/2023,,Kolkata,Furniture,Laptop,Shirt,Arjun,,45140,3,0.15,7299.56
376,15-07-2023, SOUTH,Delhi,,Laptop,Jeans,,Consumer,99525,4,0.05,18575.83
377,27-07-2023,west,Bangalore,,Shirt,Jeans,Priya,,75926,4,0.1,-11229.04
378,23-09-2023,,Kolkata,Furniture,Mobile,Jeans,Rahul,Home Office,47778,1,0.1,-8934.34
379,25-04-2023,west,Hyderabad,Electronics,Shirt,Shirt,Karan,Consumer,66290,5,0.1,-4456.44
380,18-12-2023,west,Chennai,Clothing,Shirt,HP,Sneha,Consumer,12756,2,0,2845.61
381,3/12/2023,East,Delhi,,Chair,HP,Rahul,consumer,62832,2,0.15,-2318.53
382,2/8/2023,North ,Delhi,FURNITURE,Accessories,iPhone,,Home Office,,1,,2307.8
383,13-02-2023,East,Mumbai,,Laptop,HP,Amit,Consumer,9130,5,0,1320.36
384,27-06-2023,South,Delhi,Clothing,Shirt,Jeans,Neha,,5601,2,0.05,647.16
385,13-05-2023,South,Mumbai,Electronics,,Table,Rahul,,63140,4,,13236.12
386,4/11/2023, SOUTH,Kolkata,Electronics,Table,iPhone,Neha,Home Office,27895,3,0.05,-3322.85
387,29-11-2023,,Hyderabad,Furniture,Laptop,iPhone,Arjun,Corporate,91187,5,0.15,7685.85
388,16-12-2023,west,,Furniture,Chair,Table,Amit,Consumer,1570,3,0,96.62
389,7/5/2023, SOUTH,Chennai,,Accessories,iPhone,Amit,Home Office,13659,3,,-596.13
390,10/8/2023, SOUTH,Patna,electronics,Laptop,Headphones,Arjun,,97642,3,,-6947.42
391,18-03-2023,,Mumbai,Electronics,,iPhone,,consumer,92869,4,0.1,25700.24
392,8/3/2023,East,Kolkata,Clothing,Table,Headphones,Pooja,Home Office,36342,1,0.15,-5698.24
393,15-05-2023,North ,Mumbai,,Chair,Table,Pooja,Home Office,11554,5,,-305.3
394,16-09-2023, SOUTH,Hyderabad,,Chair,Headphones,Arjun,consumer,12807,3,,-1790.06
395,20-01-2023,South,,FURNITURE,Mobile,HP,Rahul,consumer,8562,4,,-667.26
396,21-12-2023,East,Mumbai,,,Chair,,Consumer,26636,4,0.1,1593.79
397,2/3/2023,East,Pune,,Jeans,Shirt,Rahul,consumer,93166,4,0,6391.99
398,25-04-2023,West,Patna,electronics,Chair,Table,Neha,Consumer,81447,1,0,-8270.12
399,30-05-2023,West,Delhi,Furniture,Table,Samsung,Rahul,,96023,3,0.05,1727.22
400,21-01-2023,,Patna,FURNITURE,Laptop,Dell,Neha,,74499,3,,7021.43
401,29-08-2023,West,Patna,,Table,Samsung,Priya,,65493,4,0.1,15068.87
402,19-10-2023,,Patna,Clothing,Laptop,Shirt,Priya,,57274,2,0.05,15766.04
403,20-12-2023,,Hyderabad,,Accessories,Samsung,Neha,,13242,5,0.1,-232.69
404,14-12-2023,West,Delhi,,Mobile,HP,Pooja,consumer,26595,3,0.1,-3723.45
405,7/10/2023,North,Pune,FURNITURE,Shirt,iPhone,Amit,Corporate,49672,2,0.15,-6203.54
406,20-06-2023,East,,FURNITURE,Laptop,Dell,Rahul,Consumer,12957,1,,-587.49
407,7/12/2023,North,Hyderabad,Electronics,,Jeans,Amit,Home Office,62061,3,0,-7741.92
408,2/6/2023,west,Chennai,Electronics,Shirt,Headphones,Neha,Consumer,43045,5,0.1,4682.25
409,22-09-2023,South,Bangalore,electronics,Table,Shirt,,Corporate,92975,5,0.1,27102.71
410,28-09-2023,west,Pune,FURNITURE,,Table,Sneha,,72006,2,0.05,21289
411,28-12-2023,west,Pune,Electronics,Chair,Samsung,Priya,consumer,64334,5,0.15,5514
412,10/9/2023,North ,Bangalore,electronics,,Table,Rahul,Corporate,,2,,-14303.66
413,5/8/2023,North,Pune,Furniture,Accessories,Table,Amit,Consumer,66710,2,0.05,18151.21
414,5/9/2023,East,Delhi,Electronics,,Table,Pooja,consumer,13865,4,0,-634.46
415,26-01-2023,west,Chennai,Clothing,Accessories,Samsung,Rahul,Consumer,34010,2,0.1,8980.23
416,18-05-2023,,,Furniture,Jeans,Table,Sneha,consumer,75152,2,,-5586.67
417,5/5/2023,North ,Mumbai,,Table,Jeans,Amit,Consumer,11129,2,,-1410.76
418,16-10-2023,West,Delhi,electronics,Accessories,Shirt,Karan,consumer,30879,5,0.15,6856.84
419,7/3/2023,North,Delhi,FURNITURE,Table,Dell,Rahul,Home Office,,3,0.05,2785.01
420,27-11-2023,west,Mumbai,electronics,Laptop,HP,Rahul,consumer,12862,2,0.15,-1662.38
421,31-01-2023,South,Delhi,Furniture,Shirt,Chair,Amit,Corporate,2083,1,0.05,-179.95
422,3/2/2023, SOUTH,Pune,Electronics,Table,Table,Sneha,,53751,3,0.15,15798.92
423,9/11/2023,North ,,Electronics,Accessories,Table,Amit,Home Office,55230,1,0.05,3185.7
424,25-06-2023, SOUTH,Delhi,Furniture,Chair,Samsung,Neha,Corporate,1410,1,0.15,-239.94
425,7/4/2023,,Mumbai,,Jeans,Samsung,Priya,Home Office,77949,3,0.1,9132.2
426,25-08-2023,,Patna,electronics,Accessories,HP,Arjun,Consumer,52344,2,,3067.48
427,29-10-2023, SOUTH,Hyderabad,Clothing,Accessories,iPhone,,Consumer,,2,0,24048.25
428,14-03-2023,North ,Mumbai,Furniture,Shirt,Samsung,Pooja,Home Office,51557,1,0.15,1342.31
429,23-05-2023, SOUTH,Mumbai,FURNITURE,Shirt,Dell,Arjun,Home Office,97882,3,0.15,14307.12
430,28-09-2023,South,Patna,Furniture,Mobile,Dell,Pooja,Consumer,45412,5,0.1,-7043.77
431,5/4/2023, SOUTH,Patna,Electronics,Jeans,Table,Rahul,Corporate,79220,5,0.1,22363.82
432,30-01-2023,North,Hyderabad,electronics,,Headphones,Priya,Corporate,42476,2,0,11480.82
433,20-01-2023,North ,Chennai,Furniture,Jeans,Table,Neha,consumer,27577,1,0.1,2059.91
434,11/11/2023,west,,,,Chair,Sneha,consumer,61415,5,0.15,-7364.59
435,14-09-2023,East,Pune,Clothing,Jeans,Jeans,Neha,,91773,3,,-8224.97
436,7/26/2023,West,Hyderabad,Electronics,Table,Dell,,Consumer,56542,2,0.05,372.33
437,9/8/2023,west,Kolkata,electronics,Chair,Samsung,Priya,Home Office,56734,4,0.05,-8623.56
438,26-05-2023,South,Mumbai,Clothing,Shirt,Headphones,Sneha,consumer,78831,4,0.1,-11635.94
439,12/8/2023,west,Patna,FURNITURE,Chair,Chair,Neha,Home Office,86802,3,,22384.6
440,10/3/2023,west,,electronics,Shirt,iPhone,Sneha,Home Office,89033,4,0,7462.91
441,31-07-2023,,Chennai,FURNITURE,Accessories,Samsung,Amit,consumer,77643,2,,2607.37
442,1/1/2024,South,Delhi,,Chair,Headphones,Arjun,,43596,2,0.05,-4087.45
443,12/11/2023,North ,Pune,FURNITURE,Shirt,Dell,Sneha,Corporate,82389,2,0.1,22416.32
444,14-06-2023,west,Kolkata,FURNITURE,Shirt,Shirt,Sneha,Consumer,66986,5,0.05,10184.67
445,13-05-2023,East,Mumbai,FURNITURE,Jeans,Jeans,,Corporate,72579,3,0.05,-7684.68
446,28-09-2023,West,Bangalore,Clothing,Mobile,Table,,Home Office,84046,2,0.1,15345.72
447,13-05-2023, SOUTH,Hyderabad,Furniture,Chair,Headphones,Pooja,consumer,96113,2,,28454.05
448,23-02-2023, SOUTH,Mumbai,Electronics,,Samsung,Priya,consumer,75996,2,0.15,-1952.84
449,5/12/2023,South,Kolkata,Furniture,,Dell,Rahul,Corporate,40858,2,,109.44
450,8/6/2023,North ,Mumbai,electronics,Accessories,Chair,Karan,Consumer,66143,2,0.1,-5794.52
451,31-10-2023,South,Chennai,Furniture,,Dell,Karan,Home Office,52663,4,0.05,-4999.41
452,31-05-2023,,Chennai,,Mobile,Table,Sneha,consumer,18851,2,0.1,1168.09
453,3/7/2023,South,Hyderabad,electronics,Accessories,Jeans,Rahul,,92451,2,,-15808.91
454,9/3/2023,West,Hyderabad,,Mobile,HP,Pooja,,32991,5,0.05,4287.46
455,19-11-2023,South,Bangalore,Clothing,Laptop,Dell,Rahul,Consumer,73092,1,0.05,5050.72
456,1/4/2023,North ,Bangalore,FURNITURE,Jeans,Shirt,Sneha,Corporate,40725,5,0.15,-2210.76
457,7/11/2023,South,Bangalore,Clothing,Laptop,HP,Rahul,Corporate,,3,0,-4125.4
458,11/2/2023,West,Chennai,Furniture,,Dell,Karan,Consumer,94501,2,0.1,13287.61
459,2/8/2023,North ,Chennai,Furniture,Accessories,Table,,Corporate,41344,5,0.05,-4851.2
460,1/7/2023,,,Furniture,Shirt,Table,Sneha,,39735,1,0.1,-6319.89
461,5/12/2023,South,Chennai,Furniture,Chair,iPhone,Pooja,,81456,3,,-7753.14
462,13-05-2023,South,Hyderabad,Clothing,Table,Samsung,Amit,,11818,2,0.1,-1424.53
463,16-03-2023,,Bangalore,electronics,Shirt,Chair,Rahul,consumer,12049,3,0.15,1799.5
464,15-08-2023,,Patna,Electronics,Laptop,Samsung,Amit,Home Office,84495,5,,-8259.47
465,13-04-2023,East,,electronics,Chair,HP,,Corporate,70674,2,0.1,-3402.69
466,26-11-2023, SOUTH,Kolkata,FURNITURE,Jeans,Jeans,Amit,consumer,22290,2,,-1474.52
467,9/3/2023,,Chennai,,Mobile,iPhone,Pooja,Corporate,65236,2,,9213.32
468,1/5/2023,South,Mumbai,Clothing,Accessories,iPhone,Neha,,63103,4,,6276.38
469,11/3/2023,west,Kolkata,FURNITURE,Jeans,Shirt,Pooja,consumer,3143,1,0,-358.79
470,1/5/2023,South,Delhi,Clothing,Accessories,Chair,Rahul,consumer,57755,5,,1009.51
471,21-06-2023,West,,Electronics,,Chair,Neha,,66351,3,0.05,-7694.64
472,6/9/2023,North ,Delhi,FURNITURE,,Shirt,Arjun,Consumer,98528,5,0.15,11928.98
473,12/9/2023,West,,electronics,Table,Shirt,Karan,Home Office,86250,5,0,-2125.95
474,4/9/2023,west,Patna,,Laptop,Shirt,Priya,,44151,4,0,-8655.38
475,2/6/2023,North,,,,Chair,,,16534,5,0.15,2030.34
476,15-07-2023,west,Delhi,electronics,Accessories,Samsung,Priya,,72354,4,0.05,-4074.97
477,30-01-2023,,Patna,FURNITURE,Chair,iPhone,Priya,,67764,3,0.05,7512.72
478,17-01-2023,,Mumbai,Clothing,Chair,Jeans,Pooja,,98224,3,0,-19554.49
479,13-05-2023,South,Kolkata,Clothing,Accessories,Dell,,,95505,4,,27468.67
480,5/9/2023,South,Bangalore,electronics,Chair,Samsung,Karan,Corporate,56605,2,0.15,-3996.03
481,28-12-2023,North,Delhi,Electronics,Jeans,Table,Neha,Corporate,94505,3,0.1,-9817.32
482,7/10/2023,North ,Mumbai,Electronics,Laptop,Jeans,Karan,consumer,47624,4,,7062.17
483,25-01-2023,North,Kolkata,Electronics,Table,Samsung,Rahul,Corporate,43700,4,0.05,-3259.67
484,9/11/2023,South,Pune,electronics,Chair,Headphones,Arjun,Corporate,34861,4,0.05,-598.15
485,16-12-2023,East,Bangalore,Clothing,Shirt,Shirt,Sneha,Consumer,94613,3,0.05,-18133.76
486,23-01-2023,South,Bangalore,electronics,Jeans,Headphones,Arjun,consumer,63849,4,0.15,-8132.21
487,14-07-2023,West,Bangalore,FURNITURE,Mobile,HP,Neha,Consumer,77436,3,0.15,18151.97
488,25-07-2023,East,Delhi,Clothing,Mobile,iPhone,Neha,Home Office,,5,0.15,2014.56
489,12/6/2023,North ,Mumbai,Clothing,Mobile,Table,Arjun,Consumer,59098,2,0,6593.51
490,21-11-2023,South,Chennai,Electronics,Mobile,Jeans,Pooja,consumer,12173,2,0.05,2550.76
491,4/24/2023,,Pune,electronics,Table,Dell,Neha,Consumer,73108,1,0,-4560.95
492,10/8/2023,North ,Pune,Clothing,Jeans,Table,Rahul,consumer,87191,4,0,10380.03
493,17-01-2023,North ,Hyderabad,FURNITURE,Jeans,Headphones,Pooja,Consumer,30862,3,,-2905.33
494,28-03-2023,west,,Clothing,Table,Samsung,,Consumer,68727,4,0.15,-6060.12
495,29-10-2023,East,Patna,,Table,Dell,Priya,consumer,98561,5,,9955.23
496,24-09-2023,west,Pune,electronics,Jeans,Jeans,Karan,Home Office,28440,5,0.05,-4931.15
497,16-08-2023,,,electronics,Chair,Chair,Neha,,34497,3,0.1,5219.5
498,16-08-2023,North,Chennai,FURNITURE,Accessories,Chair,Arjun,Consumer,,4,,-2063.33
499,16-08-2023,South,Hyderabad,Electronics,Accessories,Chair,Pooja,,54424,3,0.15,6958.59
500,7/6/2023,East,Bangalore,Furniture,Jeans,Headphones,Priya,Corporate,98902,5,0.05,13369.42
501,14-07-2023, SOUTH,Pune,Electronics,Laptop,HP,Arjun,Corporate,26856,2,0.05,3108.45
502,27-06-2023,East,Delhi,Clothing,Mobile,Headphones,Neha,consumer,93822,3,0.05,20622.75
503,13-10-2023,East,Hyderabad,FURNITURE,Shirt,Samsung,Amit,,94625,2,,-12126.65
504,27-07-2023, SOUTH,Patna,FURNITURE,Mobile,Shirt,Amit,Consumer,88183,2,0.05,15504.81
505,10/11/2023, SOUTH,Kolkata,Clothing,Laptop,Table,Arjun,Consumer,52760,4,0,8859.99
506,5/8/2023,West,Hyderabad,Electronics,Accessories,Headphones,Amit,Consumer,87721,5,,14571.64
507,1/1/2024,,Pune,Clothing,Jeans,Shirt,,Corporate,2217,4,0.1,12.4
508,1/11/2023,South,Bangalore,Electronics,Chair,Chair,,Home Office,76738,2,0.05,17550.61
509,14-09-2023,East,Delhi,electronics,Mobile,Dell,Sneha,Home Office,5609,2,0.05,-278.23
510,7/1/2023,South,Patna,,Laptop,HP,Rahul,,70992,4,,10144.25
511,31-07-2023,East,Mumbai,Electronics,Chair,Headphones,Karan,,96697,1,0.15,-4330.16
512,14-03-2023, SOUTH,Kolkata,electronics,Mobile,Samsung,Priya,consumer,53411,4,0.1,1562.42
513,27-07-2023,,Patna,Electronics,Accessories,Chair,Sneha,consumer,43460,1,0.1,5717.5
514,7/11/2023, SOUTH,Patna,FURNITURE,,Dell,,Corporate,36598,4,0.1,507.13
515,15-07-2023,,Chennai,Electronics,Shirt,Table,Sneha,Consumer,34385,4,,-4098.51
516,13-09-2023,South,Kolkata,Electronics,,Chair,Sneha,,22545,3,0.1,5886.94
517,12/20/2023,North ,Bangalore,Electronics,Jeans,Shirt,Neha,Consumer,9168,1,,-1336.91
518,30-04-2023,West,Chennai,Furniture,Jeans,Jeans,Amit,Corporate,74965,2,0,-6669.05
519,30-05-2023,,Chennai,Electronics,Jeans,Samsung,Neha,consumer,19150,1,0.05,1789.14
520,26-12-2023,North,Patna,,Shirt,Jeans,,,1383,2,0.15,186.92
521,17-08-2023,west,,Furniture,Accessories,Shirt,Pooja,,,3,0.05,5469.68
522,5/8/2023, SOUTH,Delhi,Electronics,Table,Table,Rahul,Home Office,,3,0.15,5765.17
523,15-02-2023,West,Chennai,FURNITURE,Table,HP,Priya,Home Office,33245,3,0.15,7830.44
524,15-08-2023,North ,Mumbai,,Table,Dell,Sneha,Consumer,7330,2,0.15,2124.42
525,6/8/2023,East,Kolkata,Electronics,Shirt,iPhone,Arjun,Home Office,26561,3,0,-274.53
526,26-02-2023,,Hyderabad,electronics,,Dell,Amit,Corporate,95309,3,0,-18726.01
527,3/7/2023,West,Chennai,FURNITURE,Mobile,Dell,Neha,Home Office,37470,5,,1236.23
528,2/3/2023,North ,Bangalore,Electronics,Chair,Table,Pooja,Consumer,32831,2,0.1,-3345.12
529,21-08-2023,west,Hyderabad,Electronics,Chair,HP,Karan,,98224,1,0.1,28144.4
530,23-10-2023,west,Hyderabad,Clothing,Laptop,iPhone,Neha,,36112,1,0.1,7186.16
531,1/17/2023,South,Patna,Clothing,Shirt,HP,Arjun,Corporate,58194,5,0,-7513.15
532,8/4/2023,West,Pune,Clothing,Mobile,Dell,Rahul,consumer,99938,4,0.15,4652.84
533,19-05-2023,west,Delhi,Furniture,Laptop,Headphones,Sneha,consumer,95252,4,,18468.52
534,16-05-2023, SOUTH,Chennai,electronics,Accessories,Chair,Rahul,consumer,19130,2,0.1,2188.3
535,16-02-2023,west,Delhi,,,HP,Arjun,Corporate,59622,4,0.1,-295.18
536,18-08-2023,West,Patna,FURNITURE,Table,Jeans,Sneha,,84785,4,,-6816.07
537,3/13/2023, SOUTH,Hyderabad,electronics,Mobile,Jeans,Sneha,Consumer,21627,3,0.15,43.78
538,12/1/2023,west,Kolkata,,Jeans,Chair,Arjun,,3674,4,,31.31
539,25-08-2023,North,Kolkata,Electronics,Shirt,HP,Rahul,,91862,2,0,9630.24
540,29-07-2023,west,Patna,FURNITURE,Chair,Dell,Pooja,Consumer,40157,2,0.1,-482.79
541,27-08-2023, SOUTH,Hyderabad,,Shirt,Shirt,Priya,Consumer,7032,4,0.15,1813.45
542,27-04-2023,North,Delhi,electronics,Table,iPhone,Sneha,,33575,4,0.15,-212.7
543,10/2/2023,West,Delhi,FURNITURE,Jeans,Jeans,,Home Office,31717,5,0.15,2544.58
544,16-07-2023,North,Delhi,,Jeans,Shirt,Amit,,57023,4,0,2741.67
545,25-11-2023,East,Patna,Furniture,Chair,Dell,Sneha,,81626,5,0.15,19787.9
546,16-08-2023, SOUTH,Mumbai,FURNITURE,Accessories,HP,Rahul,consumer,99077,1,,13803.81
547,12/3/2023, SOUTH,Bangalore,electronics,Laptop,Shirt,,consumer,57504,1,0.1,12734.14
548,28-12-2023,South,Chennai,Electronics,Jeans,Shirt,Pooja,,85485,5,,8407.78
549,11/10/2023,North ,Delhi,Electronics,,Chair,,consumer,27697,4,0.1,4448.41
550,16-04-2023,West,Pune,Furniture,,Chair,Priya,Corporate,86787,2,0.1,22975.2
